branch_code,branch_name,asset_no,description
0034,สังขละ,131000009215,ตู้แช่แข็งอาหารกล่อง(สต๊อก)
0034,สังขละ,320000004833,ตู้แช่น้ำแข็ง
0035,ชะอำ 1,130000026621,เครื่องปรับอากาศ HITACHI รุ่น RPFC-B42TNT2NH
0035,ชะอำ 1,130000027682,ตู้แช่น้ำแข็ง Sliding glass door SNG-0225
0035,ชะอำ 1,130021002136,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000 BTU"
0035,ชะอำ 1,130021006086,ตู้แช่ Upright Freezer SNR-0503
0035,ชะอำ 1,130021006087,ตู้แช่ Upright Freezer SNR-0503
0035,ชะอำ 1,130021006088,ตู้แช่ Upright Freezer SNR-0503
0035,ชะอำ 1,130021006089,ตู้แช่ Upright Freezer SNR-0503
0035,ชะอำ 1,130021006090,ตู้แช่ Upright Freezer SNR-0503
0035,ชะอำ 1,130021011082,ตู้แช่ Counter Chiller SCR3-1207AR
0035,ชะอำ 1,130021011083,ตู้แช่ Counter Chiller SCR3-1207AR
0035,ชะอำ 1,130022000891,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000 BTU"
0035,ชะอำ 1,130022000892,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000 BTU"
0035,ชะอำ 1,130022000893,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000 BTU"
0035,ชะอำ 1,130022002977,ตู้แช่เค้กทรงโค้ง 70 ซม. CS-700M
0035,ชะอำ 1,130022003625,"เครื่องปรับอากาศ YORK YHSS09YETAHH0Q 9,000BTU"
0035,ชะอำ 1,130022004438,ตู้แช่ REACHIN 3DOOR CHILLER SMC-2003
0035,ชะอำ 1,130022004439,ตู้แช่ REACHIN 3DOOR CHILLER SMC-2003
0035,ชะอำ 1,130022004440,ตู้แช่ REACHIN 2DOOR CHILLER SMC-1502
0035,ชะอำ 1,130022004441,ตู้แช่ OPEN SHOWCASE SMO-1900
0035,ชะอำ 1,130022004442,ตู้แช่ OPEN SHOWCASE SMO-1900
0035,ชะอำ 1,130022004443,CONDENSING UNIT R-404A SCROLL 2.5HP
0035,ชะอำ 1,130022004444,CONDENSING UNIT R-404A DIGITAL 4HP
0035,ชะอำ 1,130022005059,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
0035,ชะอำ 1,130022005060,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
0035,ชะอำ 1,130022005061,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
0035,ชะอำ 1,130022005062,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
0035,ชะอำ 1,130022005063,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
0035,ชะอำ 1,130022005064,"เครื่องปรับอากาศ HITACHI RCI-B42TNHMNH2 42,000 BTU"
0035,ชะอำ 1,320000008208,ตู้แช่สต๊อก The Cool PRIMA-200T
0036,หมื่นหาญ(มีแผนปิดถาวร),130021002141,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000 BTU"
0037,ลานสัก,130000010234,"เครื่องปรับอากาศ YORK 60,000 BTU"
0037,ลานสัก,130000010235,"เครื่องปรับอากาศ YORK 60,000 BTU"
0037,ลานสัก,130000010236,"เครื่องปรับอากาศ YORK 60,000 BTU"
0037,ลานสัก,130000010237,"เครื่องปรับอากาศ YORK 60,000 BTU"
0037,ลานสัก,130000010238,"เครื่องปรับอากาศ YORK 60,000 BTU"
0037,ลานสัก,130022005924,ตู้แช่ Upright Freezer SNR-0505
0037,ลานสัก,130022006055,ตู้แช่ Counter Chiller SCR3-1207AR
0037,ลานสัก,130022007211,ตู้แช่ REACHIN 3DOOR CHILLER SMC-2003
0037,ลานสัก,130022007212,ตู้แช่ REACHIN 3DOOR CHILLER SMC-2003
0037,ลานสัก,130022007213,ตู้แช่ REACHIN 2DOOR CHILLER SMC-1502
0037,ลานสัก,130022007214,ตู้แช่ OPEN SHOWCASE SMO-1900
0037,ลานสัก,130022007215,CONDENSING UNIT R-404A SCROLL 2.5HP
0037,ลานสัก,130022007216,CONDENSING UNIT R-404A SCROLL 2HP
0037,ลานสัก,130023022144,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
0037,ลานสัก,130024014281,ตู้แช่ไอศกรีม EFI 4453
0037,ลานสัก,131000008255,ตู้แช่ฟิต (อาหารกล่อง)
0037,ลานสัก,320000006920,ตู้แช่น้ำแข็ง
0038,บางปลาม้า,130000010239,"เครื่องปรับอากาศ YORK 60,000 BTU"
0038,บางปลาม้า,130000010240,"เครื่องปรับอากาศ YORK 60,000 BTU"
0038,บางปลาม้า,130000010241,"เครื่องปรับอากาศ YORK 60,000 BTU"
0038,บางปลาม้า,130000010242,"เครื่องปรับอากาศ YORK 60,000 BTU"
0038,บางปลาม้า,130000010243,"เครื่องปรับอากาศ YORK 60,000 BTU"
0038,บางปลาม้า,130021004297,ตู้แช่น้ำแข็ง Chest Freezer SNG-0225
0038,บางปลาม้า,130022006104,ตู้แช่ Counter Chiller SCR3-1207AR
0038,บางปลาม้า,130022008397,ตู้แช่ Upright Freezer SNR0503/SNR-0505
0038,บางปลาม้า,130022008398,ตู้แช่ Upright Freezer SNR0503/SNR-0505
0038,บางปลาม้า,130022012447,ตู้แช่ REACHIN 3DOOR CHILLER SMC-2003
0038,บางปลาม้า,130022012448,ตู้แช่ REACHIN 3DOOR CHILLER SMC-2003
0038,บางปลาม้า,130022012449,ตู้แช่ REACHIN 2DOOR CHILLER SMC-1502
0038,บางปลาม้า,130022012450,ตู้แช่ OPEN SHOWCASE SMO-1900
0038,บางปลาม้า,130022012451,ตู้แช่ OPEN SHOWCASE SMO-1900
0038,บางปลาม้า,130022012452,CONDENSING UNIT R-404A SCROLL 2.5HP
0038,บางปลาม้า,130022012453,CONDENSING UNIT R-404A DIGITAL 4HP
0038,บางปลาม้า,130024018143,ตู้แช่ Upright Freezer 6 Step SNR-0505
0039,บางลี่,130000021280,ตู้แช่ Counter Chiller SCR3-1207AR ขาสแตนเลส
0039,บางลี่,130000022332,ตู้แช่ Glass door showcase 3Door CHILLER
0039,บางลี่,130000022333,ตู้แช่ Glass door showcase 3Door CHILLER
0039,บางลี่,130000022334,Remote condending CZB200
0039,บางลี่,130000022335,ตู้แช่ UPRIGHT OPEN showCASE”Multidesk Open”
0039,บางลี่,130000022336,Remote condending CZB200
0039,บางลี่,130000027681,ตู้แช่น้ำแข็ง Sliding glass door SNG-0225
0039,บางลี่,130021002852,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000 BTU"
0039,บางลี่,130021005802,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000 BTU"
0039,บางลี่,130021005803,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000 BTU"
0039,บางลี่,130021005804,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000 BTU"
0039,บางลี่,130021005805,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000 BTU"
0039,บางลี่,130021006015,ตู้แช่ฝาทึบChest Freezer SNH-265
0039,บางลี่,131000008210,ตู้แช่ฟิต (อาหารกล่อง)
0040,เมืองทอง,130000016628,"เครื่องปรับอากาศ CARRIER Ceiling Type 60,000 BTU"
0040,เมืองทอง,130000016629,"เครื่องปรับอากาศ CARRIER Ceiling Type 60,000 BTU"
0040,เมืองทอง,130000016630,"เครื่องปรับอากาศ CARRIER Ceiling Type 60,000 BTU"
0040,เมืองทอง,130000016631,"เครื่องปรับอากาศ CARRIER Ceiling Type 60,000 BTU"
0040,เมืองทอง,130000016632,"เครื่องปรับอากาศ CARRIER Ceiling Type 60,000 BTU"
0040,เมืองทอง,130022005907,ตู้แช่ Upright Freezer SNR0503/SNR-0505
0040,เมืองทอง,130022005908,ตู้แช่ Upright Freezer SNR0503/SNR-0505
0040,เมืองทอง,130022006050,ตู้แช่ Counter Chiller SCR3-1207AR
0040,เมืองทอง,130022007785,ตู้แช่ REACHIN 3DOOR CHILLER SMC-2003
0040,เมืองทอง,130022007786,ตู้แช่ REACHIN 3DOOR CHILLER SMC-2003
0040,เมืองทอง,130022007787,ตู้แช่ REACHIN 2DOOR CHILLER SMC-1502
0040,เมืองทอง,130022007788,ตู้แช่ OPEN SHOWCASE SMO-1900
0040,เมืองทอง,130022007789,ตู้แช่ OPEN SHOWCASE SMO-1900
0040,เมืองทอง,130022007790,CONDENSING UNIT R-404A SCROLL 2.5HP
0040,เมืองทอง,130022007791,CONDENSING UNIT R-404A DIGITAL 4HP
0040,เมืองทอง,131000007514,ตู้แช่แข็งอาหารกล่อง(สต๊อก)
0040,เมืองทอง,131000009131,ตู้แช่ฟิต (อาหารกล่อง)
0040,เมืองทอง,320000001978,ตู้แช่น้ำแข็ง
0041,ท่ายาง 1,130000027755,ตู้แช่ฝาทึบ Chest Freezer SNH-0265
0041,ท่ายาง 1,130022010479,ตู้แช่ Counter Chiller SCR3-1207AR
0041,ท่ายาง 1,130022015761,ตู้แช่ REACHIN 3DOOR CHILLER SMC-2003
0041,ท่ายาง 1,130022015762,ตู้แช่ REACHIN 3DOOR CHILLER SMC-2003
0041,ท่ายาง 1,130022015764,ตู้แช่ REACHIN 2DOOR CHILLER SMC-1502
0041,ท่ายาง 1,130022015765,ตู้แช่ OPEN SHOWCASE SMO-1900
0041,ท่ายาง 1,130022015769,CONDENSING UNIT R-404A SCROLL 2.5HP
0041,ท่ายาง 1,130022015770,CONDENSING UNIT R-404A SCROLL 2HP
0041,ท่ายาง 1,130022016093,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000BTU"
0041,ท่ายาง 1,130022016094,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000BTU"
0041,ท่ายาง 1,130022016095,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000BTU"
0041,ท่ายาง 1,130022016096,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000BTU"
0041,ท่ายาง 1,130022016097,"เครื่องปรับอากาศ YORK FLCN60AVP 60,000BTU"
0041,ท่ายาง 1,130023016898,"เครื่องปรับอากาศ HITACHI RAC-EJ 13 CKT 13,000 BTU"
0041,ท่ายาง 1,131000008589,ตู้แช่ฟิต (อาหารกล่อง)
0041,ท่ายาง 1,320000003637,ตู้แช่น้ำแข็ง
0042,บ้านลาด,130000009005,"เครื่องปรับอากาศ YORK FLCN 60AVP 60,000 BTU"
0042,บ้านลาด,130000027796,ตู้แช่ Counter Chiller SCR3-1207AR
0042,บ้านลาด,130021001340,"เครื่องปรับอากาศ ยอร์ก FLCN 60AVP ขนาด 60,000 BTU"
0042,บ้านลาด,130023013507,320000003536 คอมเพรสเซอร์ ตู้แช่
0042,บ้านลาด,130024000029,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
0042,บ้านลาด,130024000030,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
0042,บ้านลาด,130024000031,"เครื่องปรับอากาศ HITACHI RPFC-B42TNT2NH 42,000 BTU"
0042,บ้านลาด,130024025423,320000003537 คอมเพรสเซอร์ตู้แช่
0042,บ้านลาด,131000007943,ตู้แช่แข็งอาหารกล่อง(สต๊อก)
0042,บ้านลาด,131000007949,ตู้แช่ฟิต (อาหารกล่อง)
0042,บ้านลาด,131000008240,ตู้แช่แข็งอาหารกล่อง(สต๊อก)
0042,บ้านลาด,320000003530,ตู้แช่น้ำแข็ง
0042,บ้านลาด,320000003536,ตู้ OPEN TYPE รุ่น OS 6 DRA
0042,บ้านลาด,320000003537,ตู้ OPEN TYPE รุ่น OS 6 DRA
0042,บ้านลาด,320000003538,ตู้ OPEN TYPE รุ่น OS 6 DRA
0043,เขาวัง,130000027805,ตู้แช่ Counter Chiller SCR3-1207AR
0043,เขาวัง,130024014256,ตู้แช่แข็งฝากระจก Fresher รุ่น FCG-551V
0043,เขาวัง,130024019349,320000002210 คอมเพรสเซอร์ตู้แช่
0043,เขาวัง,130025000544,"เครื่องปรับอากาศ Daikin ขนาด 42,000 BTU"
0043,เขาวัง,130025000545,"เครื่องปรับอากาศ Daikin ขนาด 42,000 BTU"
0043,เขาวัง,130025000546,"เครื่องปรับอากาศ Daikin ขนาด 42,000 BTU"
0043,เขาวัง,130025000547,"เครื่องปรับอากาศ Daikin ขนาด 42,000 BTU"
0043,เขาวัง,130025000548,"เครื่องปรับอากาศ Daikin ขนาด 42,000 BTU"
0043,เขาวัง,130025000549,"เครื่องปรับอากาศ Daikin ขนาด 42,000 BTU"
0043,เขาวัง,130025001799,ตู้แช่ OPEN SHOWCASE CRJ-1875
0043,เขาวัง,130025001800,ตู้แช่ OPEN SHOWCASE CRJ-1875
0043,เขาวัง,130025001801,ตู้แช่ OPEN SHOWCASE CRJ-1875
0043,เขาวัง,130025001842,CONDENSING UNIT R-404A TIM-600B
0043,เขาวัง,131000007367,ตู้แช่ฟิต (อาหารกล่อง)
0043,เขาวัง,131000027719,ตู้แช่ฝาทึบ Chest Freezer SCF-0275
0043,เขาวัง,320000002201,ตู้แช่น้ำแข็ง
0043,เขาวัง,320000002208,ตู้ OPEN TYPE รุ่น OS 6 DRA
0043,เขาวัง,320000002209,ตู้ OPEN TYPE รุ่น OS 6 DRA
0043,เขาวัง,320000002210,ตู้ OPEN TYPE รุ่น OS 6 DRA
0043,เขาวัง,320000002236,"แอร์(60,000 BTU)"
0043,เขาวัง,320000002237,"แอร์(60,000 BTU)"
0043,เขาวัง,320000002238,"แอร์(60,000 BTU)"
